icao,"name",lat,lon,runways,ils
0MI1,"Sugar Springs",44.14029805,-84.43751112,1,0
0MI2,"Stier Airstrip",44.52223694,-83.68331417,1,0
0MI3,"Kelleys",44.63334944,-84.48335362,3,0
0MI4,"Lesterson Field",46.27022277,-87.38652834,1,0
0MI6,"Youngs",46.38751138,-85.18398139,1,0
0MI7,"Edward F Johnson",46.34521861,-87.78846806,1,0
0MI8,"Twin Lakes",44.90001055,-84.30001223,1,0
0MN1,"Brinkman",44.26246666,-94.06968084,1,0
0MN5,"Pankratz",44.30718194,-94.91693334,1,0
0MN6,"Matson Fld",43.66218583,-92.40433723,1,0
0MN8,"Keller",45.1358,-92.85937806,1,0
0MO0,"Ferros Ranch-aero",38.4102975,-93.85021528,1,0
0MO1,"Flying G",38.54445861,-94.09466473,1,0
0MO2,"Short-n-ruff",37.78671527,-90.78012862,1,0
0MO3,"Arvin Ranch",38.44029416,-94.59328806,1,0
0MO5,"Joe D Lewis",40.1333725,-92.10017862,1,0
0MO6,"Hall",40.11670444,-92.26685195,1,0
0MO8,"Sloans",39.14060416,-90.73679112,1,0
0MS0,"Topton Air Estates",32.475,-88.6166655,1,0
0MS1,"Franklin Field",31.42517111,-90.90287945,1,0
0MS2,"Morgan Field",31.54183361,-89.39173028,1,0
0MS5,"Lewis Air Service",33.39178388,-90.91676806,1,0
0MS7,"Hale Field",34.34260472,-89.14312362,1,0
0MS8,"Catfish Point",33.69927611,-91.16511167,1,0
0MS9,"Shenandoah Valley Farms",33.80067083,-89.02728306,1,0
0MU0,"Eagle Field",37.23472222,-91.09361112,1,0
0MU1,"Sunderland",37.24666666,-94.17388889,1,0
0MU4,"Slaughter",39.61613777,-92.86686001,1,0
0MU7,"Lambs Field",38.87500861,-94.13966723,1,0
0MU8,"Prince",37.43866222,-89.75898612,1,0
0N0,"Roosterville",39.29111305,-94.44217334,1,0
0N4,"Chandelle Estates",39.20233444,-75.48547778,1,0
0N6,"Henderson Aviation",39.01261277,-75.53353473,1,0
0N7,"Warrington Field",38.46261333,-75.17490834,2,0
0N9,"Slater Fld",38.75705777,-75.75382084,1,0
0NA1,"Goerger",46.245515,-97.03758556,1,0
0NA2,"Bensen Airstrip",46.76580027,-96.9286975,1,0
0NA3,"Kasowski",46.9025,-97.09833334,1,0
0NA4,"Kreidelcamp",46.80553333,-97.90510139,1,0
0NA5,"Sorlie",48.00112027,-99.56291139,1,0
0NA6,"Ax Ranch Airstrip",46.97389583,-102.29823056,1,0
0NA7,"Stevens Strip",47.39777333,-101.07264834,2,0
0NA8,"Scheresky Airstrip",47.87472666,-101.14571112,1,0
0NA9,"Boyds Turf",46.75001277,-103.80103251,1,0
0NC8,"Double Creek Ranch",35.75569527,-80.73534667,1,0
0ND0,"Gilbertson Field",47.92917138,-99.40040973,1,0
0ND2,"Swenson",47.17219305,-96.84063528,1,0
0ND6,"Schumacher Strip",46.05498555,-99.91705834,1,0
0ND7,"Saville - Private",46.465265,-100.10455417,1,0
0NE0,"Merrihew",41.85053138,-101.95266453,2,0
0NE1,"Runner Landing Area",42.40762826,-101.94750100,2,0
0NE2,"Merry",41.86665027,-101.91712639,2,0
0NE5,"Newman",41.01798051,-102.01549081,1,0
0NE6,"Frager Fld",40.43708298,-098.07116941,1,0
0NJ5,"Fla-net",40.88593194,-74.70571806,1,0
0NJ6,"Dix Field",39.31678222,-74.63293584,1,0
0NK0,"Berdick Field",42.33395138,-78.79086556,1,0
0NK1,"Spring Brook",43.36173555,-76.22020556,1,0
0NK2,"Westwind Farm",42.98340833,-74.01623778,1,0
0NK3,"Seven Gullies",42.69589694,-77.79222223,1,0
0NK6,"Lapeer Flyer",42.43840555,-76.08881556,2,0
0NK9,"Lakeview",43.01034444,-75.82685584,1,0
0NY0,"Bennetts",43.70006472,-73.98291001,1,0
0NY1,"Russell Fld",43.13924111,-73.65317278,1,0
0NY2,"Flying Acres",43.34173611,-75.35794945,1,0
0NY3,"Kermizian",43.3139575,-74.93210112,1,0
0NY4,"Alan Dipaolo Field",42.95755888,-78.55141389,1,0
0NY7,"Murphys Lndg Strip",43.03757361,-74.18429778,1,0
0NY8,"Wenskoski Field",42.99729611,-74.24541001,1,0
0O2,"Baker",35.285418,-116.08236,1,0
0O4,"Corning Municipal",39.94376805,-122.17137806,1,0
0O9,"Ward Field",41.84652300,-123.98127700,1,0
0OH2,"Jenkins Field",39.970615,-83.91159889,1,0
0OH4,"Zurik Stol",40.34700583,-82.77767556,1,0
0OH5,"Hagemeyer",39.44311638,-84.04298834,1,0
0OH6,"Fry Field",39.60061555,-84.01965501,1,0
0OH7,"Apple",40.14333333,-84.17194445,2,0
0OH8,"Fry",40.188383,-84.2560555,1,0
0OH9,"Parknavy",40.07172861,-83.22991473,1,0
0OI2,"Unger Field",39.35978583,-83.41769362,1,0
0OI4,"Salt Box",41.32366583,-81.16343278,1,0
0OI6,"Victors Landing",41.83811,-80.64368945,1,0
0OI9,"Hidden Quarry",38.89451722,-83.11351278,1,0
0OK0,"Edmond",35.6833875,-97.43364973,1,0
0OK1,"Mckey",34.65702499,-97.40169195,1,0
0OK3,"Groendyke Ranch",35.6194445,-98.5225,1,0
0OK4,"Rock Creek Farm",34.66064805,-96.25361251,1,0
0OK5,"Chappell",35.88893722,-97.40031778,1,0
0OK6,"Ellis Harvey",35.80171777,-97.38614973,1,0
0OK8,"Cades",36.29253583,-97.59310417,1,0
0OK9,"Crystal",36.21339777,-96.63697167,2,0
0OR1,"Wileycreek",44.50237027,-119.37191528,1,0
0OR3,"Long Ranch",42.01903861,-121.70388556,1,0
0OR5,"East Oregon Cattle Co",42.50345805,-122.85476445,1,0
0OR6,"Rome Service Airport",42.83404527,-117.62904445,1,0
0OR7,"Marr Field",44.8540075,-123.26371167,1,0
0OR8,"Sutton On Rogue",42.48484694,-122.86615334,1,0
0OR9,"Hanel Field",45.59261722,-121.54868528,1,0
0PA0,"Philadelphia",40.32843861,-75.24128556,3,0
0PA3,"Robbins Farm",41.74951888,-76.76023251,1,0
0PA4,"Ecko Field",40.23759055,-76.72469223,1,0
0PA6,"Hostetler",40.63090138,-77.85027639,1,0
0PA7,"Linvill",39.88483388,-75.41491667,1,0
0PA9,"Jersey Shore",41.20701777,-77.22608084,1,0
0PN0,"Fletcher",41.43894333,-80.16645056,1,0
0PN2,"Flying Acres",41.07311694,-80.07033584,1,0
0PN5,"Nichols",41.77922499,-79.59838417,1,0
0PN6,"Memmi",40.16897055,-77.99250139,1,0
0PN8,"Shriver",41.61672583,-79.68310751,1,0
0PN9,"Paul Personal Use",41.71950305,-79.67782945,1,0
0PS0,"Frederick Airpark",41.37089583,-79.34171056,1,0
0PS3,"Carsonville",40.49036361,-76.76663556,1,0
0PS4,"Old Orchard",41.00839166,-78.56085862,1,0
0PS7,"Harman",40.52230722,-76.84552751,1,0
0Q0,"Bear Valley",38.45880055,-120.03990862,1,0
0Q3,"Sonoma Valley",38.2235275,-122.44970112,2,0
0Q4,"Selma",36.58161694,-119.65846751,1,0
0Q5,"Shelter Cove",40.028139,-124.074354,1,0
0Q6,"Shingletown",40.52210111,-121.81776834,1,0
0Q8,"Bonanza Hills",37.52354694,-120.39769167,1,0
0Q9,"Sonoma Skypark",38.25769333,-122.43442306,1,0
0R0,"Columbia Marion Co",31.29650825,-89.81360625,2,0
0R1,"Atmore Muni",31.016215,-87.446746,1,0
0R3,"Abbeville Chris Crusta Mem",29.9757625,-92.08421,1,0
0R4,"Concordia Parish",31.5668055,-91.4998625,1,0
0R5,"David G Joyce",31.963611,-92.6601405,1,0
0R6,"Hampton Muni",33.5226025,-92.4602835,1,0
0R8,"Summerell",31.68210916,-91.49873,1,0
0S0,"Lind",46.976843,-118.5872305,1,0
0S1,"Meadow Creek Usfs",47.84577694,-113.40924667,1,0
0S3,"Spencer Ranch Landing Strip",45.83876777,-116.65931112,1,0
0S4,"Barker",48.37482555,-122.33876834,1,0
0S5,"Nez Perce Municipal",46.23739138,-116.24264195,1,0
0S7,"Dorothy Scott",48.958965,-119.411964,1,0
0S8,"Port Orchard",47.4323175,-122.66791334,1,0
0S9,"Jefferson Co Intl",48.0538085,-122.8106435,1,0
0SD0,"Lenling",45.42498944,-100.89208806,1,0
0SD3,"Bledsoe Ranch",45.26943444,-103.21712278,1,0
0SD6,"Oasis Ranch",44.28887388,-101.82598056,1,0
0SD7,"Porch Ranch",43.52444361,-101.73375778,1,0
0SD8,"Juhnke",43.78276694,-100.29291056,1,0
0T1,"Diamond H Ranch",28.40026722,-99.55865473,2,0
0T2,"Fay Ranch",28.93775416,-95.75023167,1,0
0T5,"Lake Bay Gall",30.44187166,-95.18632584,1,0
0TA1,"Buddy Harmel",34.21951777,-101.97962584,1,0
0TA2,"Smith Farms",34.21673944,-101.92545778,2,0
0TA3,"Tate Ranch",30.30434861,-102.13819056,2,0
0TA4,"Erco Field",32.49791583,-96.27053445,1,0
0TA7,"Alta Vista Ranch",30.150683,-103.8983385,3,0
0TA8,"Womack Plantation",33.84871694,-95.40717778,1,0
0TE4,"Hilltop Lakes",31.081017,-96.215239,1,0
0TE5,"Santa Maria Ranch",27.4337945,-99.185939,1,0
0TE7,"Johnson City",30.2518195,-98.622539,1,0
0TN0,"R & S Buzzard",35.67666666,-86.89666667,1,0
0TN2,"Village",35.65591222,-84.18546973,1,0
0TN5,"Mc Donald",35.86736111,-86.49777778,1,0
0TN6,"Riner Farm",36.18341194,-84.09908612,1,0
0TS1,"Dooley",33.09873249,-97.27251695,1,0
0TS2,"Ultralight International",32.94873638,-97.32890612,3,0
0TS4,"Ullrich",30.09188555,-96.79497806,1,0
0TS7,"Flying U",32.83345944,-98.12532223,1,0
0TS8,"Flying K Ranch",26.15035333,-97.88360973,1,0
0TS9,"Jim Roach Field",30.01549472,-97.73722417,1,0
0TX0,"Nassau Bay",32.41958361,-97.71280501,1,0
0TX1,"Pecan Plantation",32.354031,-97.676414,1,0
0TX5,"Shiloh",33.02401166,-97.11973362,1,0
0TX6,"Elm Creek Airpark",29.50523194,-97.99694945,1,0
0TX7,"Lazy K Acres",32.95012472,-97.15028973,1,0
0TX8,"Jacobia Field",33.18039194,-96.04330389,1,0
0TX9,"Card Aerodrome",33.25011305,-96.11691778,2,0
0U0,"Landmark Usfs",44.64240166,-115.53344584,1,0
0U1,"Warm Springs Creek",44.142125,-115.31426445,1,0
0U2,"Copper Basin",43.80185055,-113.83142389,1,0
0U3,"Mahoney Creek Usfs",44.74463277,-114.92148362,1,0
0U5,"Interstate",42.27824722,-113.30499862,1,0
0U6,"Symms",43.56932527,-116.776805,1,0
0U7,"Hollow Top",43.32490472,-113.58834973,1,0
0U8,"May",44.61020277,-113.89588556,1,0
0U9,"Lee Williams Memorial",44.46155138,-116.75766334,1,0
0V3,"Pioneer Village Fld",40.51633277,-098.94764461,2,0
0V4,"Brookneal Campbell Co",37.141731,-79.016386,1,0
0V5,"Whitman Strip",38.60567638,-77.58471056,1,0
0V6,"Mission Sioux",43.306943,-100.6280555,1,0
0V7,"Kayenta",36.709722,-110.2367955,1,0
0VA1,"Johnson Fox Field",37.23347583,-79.58530917,1,0
0VA2,"Riverwood",37.79651777,-79.76671417,1,0
0VA3,"Hunt",37.69875361,-77.09524973,1,0
0VA4,"Worley Field",36.95013972,-79.87947806,1,0
0VA5,"Rockville",37.694311,-77.6616555,1,0
0VA7,"Flatrock Air Strip",37.52320388,-77.81944112,1,0
0VA9,"Handy Strip",37.44736055,-76.45383667,1,0
0VG,"Lee Co",36.6540905,-83.2178545,1,0
0W3,"Harford Co",39.5669061666667,-76.2023603333333,3,0
0W5,"Hexton Farms",39.37511222,-75.90660723,1,0
0W6,"Castle Marina",38.98483444,-76.29051028,1,0
0WA1,"Dwight Field",46.61704916,-122.82623223,1,0
0WA2,"Curtis",46.59038083,-123.10457723,1,0
0WA5,"Asplund Field",46.89176861,-122.38067167,1,0
0WI1,"Morts Landing",45.507221,-92.1419445,1,0
0WI2,"Doering Farms Airfield",43.20139416,-88.33342862,1,0
0WI4,"Snow Crest Ranch",43.829446,-89.3525,1,0
0WI5,"Crash In International",42.79335166,-87.89063528,1,0
0WI6,"Simandl Field - Private",42.87362611,-88.15786695,1,0
0WI7,"Wilmer M Zimmerman Civil Air Patrol -",44.13359611,-88.49927778,2,0
0WI8,"Oconomowoc",43.13889472,-88.47232056,2,0
0WI9,"Mc Manus Hoonch-na-shee-kaw",42.93138944,-89.33872917,1,0
0X1,"Frierson Grove",27.30393472,-81.88036112,1,0
0X2,"Montgomery Ranch",27.07449833,-81.58646667,2,0
0X8,"Jordan",29.02637,-81.98786334,1,0
0X9,"Duda Airstrip",26.5878475,-80.63727917,1,0
0XA4,"Seven C Ranch",27.9969445,-98.882222,1,0
0XA5,"Seventy Four Ranch",28.684903,-98.3827835,1,0
0XS1,"Rodgers Roost",29.28777777,-96.34972223,1,0
0XS2,"John Fields Ranch",30.55490444,-100.53425834,1,0
0XS6,"Lakeside Beach",30.50102694,-98.14696251,1,0
0XS7,"Anacacho Ranch",29.191806,-100.275139,1,0
0XS8,"Dunbar Ranch",29.07607555,-100.37535251,1,0
0Y4,"Lambert Fechter Municipal",43.16247277,-95.46695056,1,0
0Y6,"Lake Mills Municipal",43.41662111,-93.50854445,1,0
0Y7,"Lamoni Municipal",40.63333305,-93.90217028,1,0
0Z2,"Road Commission Nr 1",63.10816027,-147.53197917,1,0
10AZ,"Pierce",33.366389,-112.6180555,1,0
10C,"Galt Fld",42.403039,-88.37495825,2,0
10CL,"Joe Gottlieb Field",35.36801583,-119.19482973,1,0
10CO,"Silkman Farms Inc",39.45471694,-102.21296695,1,0
10D,"Winsted Municipal",44.94996277,-94.06691751,1,0
10F,"Rosser Ranch",33.015395,-98.62533639,1,0
10FD,"Altha International",30.58797194,-85.06992112,1,0
10G,"Holmes Co",40.537153,-81.9543475,1,0
10GA,"Beaverbrook Aerodrome",33.32511388,-84.29825667,1,0
10I,"Riverview",40.13645805,-81.99374667,1,0
10K,"Scotia",41.46701212,-098.73670869,1,0
10LA,"Industrial Helicopters Inc.",30.24742305,-92.09595584,1,0
10M,"Raymonds",44.81422388,-70.34534362,1,0
10MO,"Eckerts Airstrip",38.91448472,-91.70433667,1,0
10N,"Kobelt",41.62787111,-74.13375584,1,0
10ND,"Smith Strip",47.18751,-102.36156806,2,0
10OH,"Zoellner",41.40282777,-82.62906639,1,0
10OK,"Hickory Hills",35.1667375,-97.21697139,1,0
10OR,"Stevens Mountain",45.78927805,-123.23205889,1,0
10R,"Curtis Ranch Field",31.31682972,-99.23366167,1,0
10S,"Skydive Oregon",45.14623305,-122.61758862,1,0
10T,"Gottwald Field",29.66689722,-97.50027223,1,0
10TS,"Saints Strip",29.55245194,-98.10306334,1,0
10U,"Owyhee",41.953057,-116.1875,1,0
10V,"Hubbard",38.68331777,-108.98399751,1,0
10VA,"Nashs",37.38625555,-78.81306862,1,0
10WA,"Mullan Hill",47.55461444,-117.41270612,1,0
10WI,"Buds Landing",45.11581472,-88.18954667,1,0
10X,"Henderson Field",28.63360861,-81.70813112,1,0
10Y,"Lake Bronson",48.73747833,-96.65448778,1,0
1104,"Moussoulens",43.283333,2.216667,1,0
11A,"Clayton Muni",31.8833235,-85.4852265,1,0
11AK,"Delta Airmotive",63.99960583,-145.50231778,2,0
11C,"Rocky Pine",43.80835777,-85.02502917,1,0
11CA,"Turner Field",36.67328305,-119.72152862,1,0
11CL,"Hansen",34.62999,-117.65339084,1,0
11F,"Flying M Ranch",32.30014555,-97.204455,1,0
11FL,"Williams Field",30.04301777,-81.88093362,1,0
11G,"Johnson Field",42.92114083,-82.58547473,1,0
11I,"Craft",40.50144944,-82.55822223,1,0
11II,"Atterbury Fld",39.3417165,-86.030547,1,0
11K,"Stromsburg Municipal",41.12208496,-097.57853408,1,0
11KS,"Shellers",39.11666777,-95.14885862,2,0
11LL,"Thacker",40.72309027,-88.76312056,1,0
11M,"Fulton-itawamba County",34.35204638,-88.37726834,1,0
11MA,"Bulljump",41.80732527,-70.75837,1,0
11MO,"Redgate Ranch",38.9017075,-91.63516778,1,0
11N,"Candlelight Farms",41.56676083,-73.46623389,1,0
11ND,"Evinger Strip",47.42528638,-102.38406778,1,0
11NE,"Kaan",42.44588849,-103.91600906,1,0
11NY,"Saikkonen",42.20896277,-76.44966195,1,0
11OH,"Iberia Landing Strip",40.6639475,-82.85462612,1,0
11OK,"Beefor Ranch",35.0722925,-97.38364056,1,0
11OR,"Holiday Sky Ranch",43.39345111,-123.28535278,1,0
11Q,"Du Bois Ranch",36.70355861,-120.13543556,1,0
11R,"Brenham Muni",30.2189875,-96.37428062,1,0
11S,"Sekiu",48.26608667,-124.31398906,1,0
11T,"Corpora",30.81630333,-96.60108139,1,0
11TS,"Pt Enterprise D&w Ranch",31.65794611,-96.41136667,1,0
11TX,"Butler",33.6667725,-96.69055028,1,0
11V,"Easton Valley View",40.330614,-104.6115735,2,0
11WA,"Homeport",47.52378055,-117.47048223,1,0
11XS,"Bulverde Airpark",29.73911111,-98.45112806,1,0
11Z,"Lignite",63.91065083,-149.02398862,1,0
12AR,"Arkavalley",35.1784165,-92.3354305,1,0
12CA,"Faber Vineyards",38.10964222,-121.16911195,1,0
12D,"Tower Muni",47.817785,-92.2876,1,0
12FL,"Zellwin Farms",28.72610555,-81.63562973,1,0
12G,"Shelby Community",40.87318725,-82.69758,2,0
12II,"Pentecost",39.85615805,-84.97218445,1,0
12IL,"Hawker",41.20003166,-88.01671612,1,0
12J,"Brewton Muni",31.0508333333333,-87.0657253333333,3,0
12K,"Superior Muni",40.04758737,-098.06488103,2,0
12KY,"John M. Foree",38.46034416,-85.16856556,1,0
12L,"Conner",35.09721444,-115.22026028,1,0
12M,"Lewis",33.01401305,-91.03899417,1,0
12MI,"Johns",43.05169333,-83.49189445,1,0
12MO,"Ferguson Farms",38.58057194,-93.59465612,1,0
12N,"Aeroflex Andover",41.0086195,-74.7380335,1,0
12NC,"Atlantic Mcolf",34.8758763333333,-76.3499883333333,3,0
12NE,"Reisig Brothers",41.90410153,-103.70027809,1,0
12OH,"Mcgregor Airfield",39.8347775,-84.33466778,1,0
12OK,"Expressway Airpark",35.5413905,-97.453197,1,0
12OR,"Skinner Ranch",42.95126555,-117.28209112,1,0
12PA,"Emery Field",40.18982194,-75.61519028,1,0
12R,"Mikeska Field",29.87383861,-96.00440112,1,0
12S,"Monument Municipal",44.83181361,-119.43026862,1,0
12TS,"Blo",32.90845749,-97.97726195,1,0
12TX,"Griffin",30.82138888,-98.08055556,1,0
12V,"Ona Airpark",38.440797,-82.2009665,1,0
12WA,"Fowlers Nw 40",47.520725,-117.46270473,1,0
12XS,"Mc Croskey Field",34.95472222,-91.83722223,1,0
12Y,"Le Sueur Muni",44.4375,-93.912636,1,0
13AK,"Satterburgs",61.64946111,-149.88556473,1,0
13C,"Lakeview Arpt Griffith Fld",43.4521375,-85.264803,1,0
13CO,"Leyners Hayfield",40.04637361,-105.11220639,1,0
13F,"Flyers Field",33.1903925,-96.18914251,2,0
13GA,"Oak Ridge Plantation",31.36657194,-83.75489667,1,0
13I,"Montoneys",39.91228527,-83.09074195,1,0
13IL,"Shissler Seed Co Inc",41.04142472,-90.89458584,1,0
13K,"Eureka Muni",37.8518755,-96.29182775,2,0
13KS,"Daniels Landing",37.69779361,-97.1103175,1,0
13KY,"Miles",37.70560305,-87.15610862,1,0
13MA,"Lumber Jack Field",42.04565055,-72.64620139,1,0
13MO,"Domeyer",37.67643138,-91.70654084,1,0
13N,"Trinca",40.96676444,-74.78016556,1,0
13NC,"Oak Grove Mcolf",35.028776,-77.2545671666667,3,0
13ND,"Rygg",47.48748833,-97.62314695,1,0
13OH,"Rose Field",41.33032666,-84.29828028,1,0
13OR,"Aubrey Mountain Airstrip",43.74168000,-122.42643000,1,0
13PN,"Richland Acres",40.45426833,-75.30462139,1,0
13Q,"Sunrise Dusters",38.81656722,-121.70107445,1,0
13R,"Varisco",30.65603194,-96.53830139,1,0
13T,"Barronena Ranch",27.49114444,-98.66946139,1,0
13TS,"Van Es Ranch",27.45530694,-98.9264125,1,0
13TX,"Allison Ranch",30.53129472,-100.45147834,3,0
13WA,"Camano Island Airfield",48.25704416,-122.43682528,1,0
13WI,"Nowatzski Field",43.69637138,-88.99955639,2,0
13X,"Tangerine",28.76027138,-81.60590695,1,0
13XS,"Bethal",34.93536638,-92.19209306,1,0
13Y,"Littlefork Municipal Hanover",48.41661111,-93.58627223,1,0
14A,"Lake Norman Airpark",35.613873,-80.899658,1,0
14AK,"Four Corners",61.49946,-149.16887751,1,0
14AZ,"Ruby Star Airpark",31.9083335,-111.1222225,1,0
14CO,"Good Pasture",38.09722805,-104.91026306,1,0
14F,"Hamlin Muni",32.850109,-100.13788,1,0
14FD,"Sunshine Farms",29.94913305,-81.49035945,1,0
14FL,"Wells Flying Service",30.86546361,-87.17774862,1,0
14G,"Fremont",41.33261675,-83.1617695,2,0
14I,"Bloom",39.63339388,-83.74992389,1,0
14J,"Carl Folsom",31.41050625,-86.08891875,2,0
14KY,"Blue Haven Farm",38.17368722,-84.36826834,1,0
14LA,"Killarny Farm",30.84101416,-91.50817139,1,0
14M,"Hollandale Muni",33.1826225,-90.8306555,1,0
14MI,"East-west Paris",42.85086333,-85.56696778,1,0
14MO,"Stevinson Farm",39.05000583,-94.31689334,1,0
14MS,"Rose Fld",32.34527775,-89.0341665,2,0
14N,"Beltzville",40.84425861,-75.63546556,1,0
14NC,"Camp Davis Mcolf",34.5119455,-77.55257025,2,0
14ND,"Hagen - Private",46.207785,-102.90849556,1,0
14NY,"Kohn",42.13896305,-76.38577084,1,0
14OH,"Heilman",40.66894444,-83.443535,1,0
14OI,"Pleasant Home Gliding Club",40.91922277,-82.11404167,1,0
14OK,"Reherman",35.80421111,-97.93366362,1,0
14PA,"Dimascio Field",40.29092888,-75.65907501,1,0
14Q,"Bobs Flying Service Inc",38.83323333,-121.71774223,1,0
14S,"Westport",46.89731222,-124.10072765,1,0
14T,"Smith I-ranch",30.91684083,-99.48367334,1,0
14TA,"Dean Ranch",29.89855,-98.40307223,1,0
14TS,"O S Wyatt",27.421703,-98.604461,1,0
14TX,"Keyes Ranch",30.28936833,-98.17390389,1,0
14VA,"Krens Farm",39.22899111,-77.74665973,1,0
14W,"Meadstown Airstrip",36.20015805,-76.23576667,1,0
14WA,"Livingston Bay",48.23648805,-122.45238001,1,0
14WI,"Flying O",45.17968361,-91.51821806,1,0
14XS,"Isbell Ranch",30.80852305,-97.27388584,1,0
14Y,"Todd Fld",45.898575,-94.8739095,1,0
15A,"Creola Mark Reynolds/n Mobile Co.",30.9145451,-87.9801865,1,0
15AR,"Dawson",34.825861,-90.543333,1,0
15AZ,"Quail Mesa",33.74446555,-114.47717723,1,0
15F,"Haskell Muni",33.1914865,-99.7178725,1,0
15FD,"Orange Hill",30.65852666,-85.52992862,1,0
15FL,"Cannon Creek Airpark",30.151875,-82.664861,2,0
15G,"Weltzien Skypark",41.02838777,-81.79846695,1,0
15GA,"Darlas",32.68016166,-82.47901862,1,0
15H,"Williamson",39.46031694,-88.86840751,1,0
15IL,"Gittleson Farms",41.79725388,-89.27315167,1,0
15IS,"Furtney",40.29225527,-88.36005445,1,0
15J,"Cook Co",31.1378055,-83.45308675,2,0
15KS,"Sickler Airstrip",38.43056916,-96.08832667,1,0
15KY,"Brennan Farm",38.15702111,-84.30159945,1,0
15M,"Iuka",34.772368,-88.1658735,1,0
15MA,"Canapitsit",41.42233,-70.90947889,1,0
15MO,"Applegate",40.39197444,-92.56546945,1,0
15N,"Jenkins",39.11955666,-75.58381473,2,0
15NE,"Sindt",40.29119724,-098.82578992,1,0
15PA,"Cavage Personal Use",41.5942525,-75.35545667,1,0
15Q,"Johnson Ranch",37.19105416,-120.27628917,1,0
15R,"Kardys",29.57606166,-98.24667778,1,0
15S,"Lester State",47.21511111,-121.46231584,1,0
15TA,"J R Ranch",30.25436166,-99.94701584,1,0
15TX,"Ed Shadle - Private",32.30430361,-98.32532334,1,0
15VA,"Fox Acres",38.72233972,-77.89971695,1,0
15W,"Dennis Farms",42.89447555,-84.39025362,1,0
15WA,"Sunset",48.2723225,-122.35709917,1,0
15WI,"Peterson Field",42.9275,-89.41817501,1,0
15Y,"Sellman Fld",43.52913361,-91.83348639,1,0
1651,"Montmorelien",45.46162482,0.15751629,1,0
16A,"Nunapitchuk",60.90531515,-162.43981798,1,0
16AK,"Gattis Strip",61.59773411,-149.35269257,1,0
16CO,"Rawhide Strip",40.90831694,-105.08386362,2,0
16D,"Perham Muni",46.6109875,-95.6061125,1,0
16F,"Holly Lake Ranch",32.697635,-95.20772306,1,0
16FD,"Skinners Wholesale Nursery",29.40497416,-81.49590556,1,0
16FL,"J-22 Ranch",30.72519,-87.20136,1,0
16G,"Seneca Co",41.09405,-83.212503,1,0
16H,"Isley",39.08754166,-88.28893112,1,0
16I,"Creamer Air Park",39.61256111,-83.55825362,1,0
16II,"Harrington Field",41.18309472,-86.93363223,1,0
16IL,"Harold Bunger",42.06669333,-88.83342695,2,0
16IS,"Kellums",37.57782833,-89.00923973,1,0
16J,"Dawson Muni",31.7432845,-84.419285,1,0
16KS,"Seng",37.94168888,-100.77904695,2,0
16KY,"Praise God",38.44396805,-83.12267584,1,0
16M,"Payne",32.30042361,-89.85896723,1,0
16MI,"Barnstormers 5",42.88752944,-83.86662417,1,0
16MO,"Findley Field",38.40560611,-91.15736945,1,0
16NC,"Lees",36.19611111,-76.66527778,2,0
16NE,"Korver",40.55875144,-096.49117140,1,0
16OI,"Trump",40.12527777,-84.5825,1,0
16OK,"Lower Forty",35.46673055,-97.20030778,1,0
16R,"Robertson Ranch",29.69299111,-101.16177112,2,0
16S,"Myrtle Creek Municipal",42.99798015,-123.31626887,1,0
16TA,"Seven Springs",30.91972222,-103.78277778,1,0
16TS,"Pineridge",32.22265388,-95.31800695,1,0
16TX,"Ratliff",32.26402833,-98.10726084,1,0
16U,"Fort Ruby Ranch Airstrip",40.05798555,-115.50587834,1,0
16W,"Little Goose Lock And Dam",46.5839267,-118.00369112,1,0
16WA,"Tightcliff",47.84449533,-117.69395732,1,0
16XS,"Propwash",33.0806945,-97.358889,1,0
1751,"Corme Ecluse",45.62024107,-0.84934033,1,0
17CL,"Las Trancas",37.088003,-122.273582,1,0
17FL,"Greystone",29.2790655533333,-82.12145279,3,0
17G,"Port Bucyrus Crawford Co",40.781584,-82.974831,2,0
17I,"Bohannan",40.34450583,-82.93601528,1,0
17II,"Dreessen Field",41.45004416,-86.51029084,1,0
17IL,"Hahn",41.41197861,-89.20425195,1,0
17IS,"Winterton",41.75669611,-88.94619973,1,0
17J,"Donalsonville Muni",31.0069423333333,-84.8776123333333,3,0
17K,"Boise City",36.7743025,-102.5104345,1,0
17KS,"Tevis",38.50279083,-95.67720723,1,0
17KY,"Shannon Field",37.39393361,-87.25888612,1,0
17LL,"Oink Acres",40.16058805,-88.41033473,1,0
17M,"Magee Muni",31.862742,-89.8006,1,0
